1.899925 -34.458081173332964 -34.45808137620777
1.700113 -34.458551771466297 -34.45855222479609
1.500523 -34.453030746897554 -34.45304053244146
1.301206 -34.438606525987304 -34.43865847886526
1.102367 -34.415409504315306 -34.41560961731822
0.902490 -34.451813215540533 -34.45203454285637
